Real distance: 0.0107, model distance: 0.0070, diff: 0.0037
Real distance: 0.0096, model distance: 0.0059, diff: 0.0037
Real distance: 0.0093, model distance: 0.0039, diff: 0.0053
Real distance: 0.0093, model distance: 0.0576, diff: 0.0482
Real distance: 0.0091, model distance: 0.0055, diff: 0.0036
Real distance: 0.0099, model distance: 0.0261, diff: 0.0162
Real distance: 0.0095, model distance: 0.0573, diff: 0.0478
Real distance: 0.0087, model distance: 0.0157, diff: 0.0070
Real distance: 0.0090, model distance: 0.0084, diff: 0.0006
Real distance: 0.0090, model distance: 0.1026, diff: 0.0936
Real distance: 0.0106, model distance: 0.0076, diff: 0.0030
Real distance: 0.0087, model distance: 0.0049, diff: 0.0038
Real distance: 0.0118, model distance: 0.0126, diff: 0.0008
Real distance: 0.0087, model distance: 0.0163, diff: 0.0076
Real distance: 0.0082, model distance: 0.0100, diff: 0.0018
Real distance: 0.0089, model distance: 0.0585, diff: 0.0496
Real distance: 0.0088, model distance: 0.0078, diff: 0.0010
Real distance: 0.0092, model distance: 0.0653, diff: 0.0561
Real distance: 0.0085, model distance: 0.0186, diff: 0.0102
Real distance: 0.0102, model distance: 0.0471, diff: 0.0369
Real distance: 0.0082, model distance: 0.0107, diff: 0.0026
Real distance: 0.0089, model distance: 0.0291, diff: 0.0203
Real distance: 0.0089, model distance: 0.0260, diff: 0.0171
Real distance: 0.0096, model distance: 0.0208, diff: 0.0112
Real distance: 0.0101, model distance: 0.0233, diff: 0.0132
Real distance: 0.0087, model distance: 0.2411, diff: 0.2324
Real distance: 0.0092, model distance: 0.0039, diff: 0.0053
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0086, model distance: 0.0087, diff: 0.0002
Real distance: 0.0088, model distance: 0.0126, diff: 0.0038
Real distance: 0.0090, model distance: 0.0094, diff: 0.0004
Real distance: 0.0097, model distance: 0.0068, diff: 0.0030
Real distance: 0.0082, model distance: 0.0272, diff: 0.0190
Real distance: 0.0090, model distance: 0.0034, diff: 0.0056
Real distance: 0.0080, model distance: 0.0113, diff: 0.0033
Real distance: 0.6566, model distance: 0.0205, diff: 0.6360
Real distance: 0.0084, model distance: 0.0249, diff: 0.0165
Real distance: 0.0100, model distance: 0.0197, diff: 0.0097
Real distance: 0.0089, model distance: 0.0181, diff: 0.0092
Real distance: 0.0089, model distance: 0.0439, diff: 0.0350
Real distance: 0.0083, model distance: 0.0174, diff: 0.0090
Real distance: 0.0082, model distance: 0.0288, diff: 0.0206
Real distance: 0.0094, model distance: 0.0106, diff: 0.0013
Real distance: 0.0084, model distance: 0.0088, diff: 0.0003
Real distance: 0.0091, model distance: 0.0189, diff: 0.0099
Real distance: 0.0088, model distance: 0.0039, diff: 0.0050
Real distance: 0.0092, model distance: 0.0083, diff: 0.0010
Real distance: 0.0089, model distance: 0.0056, diff: 0.0034
Real distance: 0.0086, model distance: 0.0227, diff: 0.0141
Real distance: 0.0088, model distance: 0.0093, diff: 0.0005
Real distance: 0.0083, model distance: 0.0116, diff: 0.0033
Real distance: 0.0092, model distance: 0.0219, diff: 0.0127
Real distance: 0.0095, model distance: 0.0123, diff: 0.0028
Real distance: 0.0099, model distance: 0.0172, diff: 0.0074
Real distance: 0.0098, model distance: 0.0285, diff: 0.0187
Real distance: 0.0115, model distance: 0.0079, diff: 0.0036
Real distance: 0.0084, model distance: 0.0023, diff: 0.0062
Real distance: 0.0084, model distance: 0.0064, diff: 0.0021
Real distance: 0.0153, model distance: 0.0079, diff: 0.0075
